propietario_noun	proprietário_noun
certificación_noun	certificação_noun
tendiente_adjective	tendente_adjective
anónimo_adjective	anônimo_adjective
venta_noun	venda_noun
añadir_verb	adicionar_verb
transacción_noun	transacção_noun
lazo_noun	laço_noun
alámbrico_adjective	de-arame_adjective
valeriano_propernoun	valeriano_propernoun
cresta_noun	crista_noun
tacañamente_adverb	avaramente_adverb
ton_noun	t_noun
renovable_adjective	renovável_adjective
ade_propernoun	ade_propernoun
prominentemente_adverb	proeminentemente_adverb
anhídrido_noun	anidrido_noun
maravilloso_adjective	maravilhoso_adjective
reparto_noun	partilha_noun
cilíndrico_adjective	cilíndrico_adjective
indeciso_adjective	indeciso_adjective
incremento_noun	incremento_noun
anclaje_noun	ancoragem_noun
cosmético_adjective	cosmético_adjective
recuperablemente_adverb	recuperavelmente_adverb
móvil_adjective	móvel_adjective
redimir_verb	isentar_verb
ellen_propernoun	ellen_propernoun
medio-siglo_noun	meio-século_noun
norteamericanamente_adverb	norte-americanamente_adverb
empujar_verb	empurrar_verb
cableado_noun	fiação_noun
uruguay_propernoun	uruguai_propernoun
vecino_adjective	vizinho_adjective
desacuerdo_noun	desacordo_noun
procurar_verb	tentar_verb
awwa_propernoun	awwa_propernoun
culo_noun	cu_noun
existencia_noun	existência_noun
balear_verb	balear_verb
bolaño_propernoun	bolaño_propernoun
infelicidad_noun	infelicidade_noun
hidrógeno_noun	hidrogênio_noun
martillar_verb	martelar_verb
ninguno_determiner	nenhum_determiner
carrera_noun	corrida_noun
publicación_noun	publicação_noun
escolar_verb	escoar_verb
proverbio_noun	provérbio_noun
asignar_verb	atribuir_verb
orbe_noun	órbita_noun
se_reflexivepersonalpronoun	se_reflexivepersonalpronoun
acoplamiento_noun	acoplamento_noun
emocionante_adjective	emocionante_adjective
ccd_propernoun	ccd_propernoun
inamovilidad_noun	inamovilidade_noun
soñadoramente_adverb	sonhadoramente_adverb
viegas_propernoun	viegas_propernoun
cotización_noun	cotação_noun
embusteramente_adverb	embusteiramente_adverb
reordenar_verb	reordenar_verb
afganistán_propernoun	afeganistão_propernoun
farrell_propernoun	farrell_propernoun
bebé_noun	bebê_noun
epicentro_noun	epicentro_noun
facultad_noun	faculdade_noun
hasta-pronto_interjection	até-breve_interjection
aversión_noun	aborrecimento_noun
rahola_propernoun	rahola_propernoun
moho_noun	mofo_noun
moscú_propernoun	moscou_propernoun
chaveta_noun	chaveta_noun
óptimo_adjective	óptimo_adjective
champalimaud_propernoun	champalimaud_propernoun
detonador_noun	detonador_noun
subdirectorio_noun	subdiretório_noun
uniformidad_noun	uniformidade_noun
negociación_noun	negociação_noun
para-con_preposition	para-com_preposition
encuadrar_verb	enquadrar_verb
polonés_adjective	polaco_adjective
ligeramente-al-alza_adverb	em-ligeira-elevação_adverb
cambiar_verb	mudar_verb
perdonar_verb	perdoar_verb
tributablemente_adverb	tributavelmente_adverb
rigurosamente_adverb	rigorosamente_adverb
scarlett_propernoun	scarlett_propernoun
asombro_noun	assombro_noun
aprobador_adjective	aprovador_adjective
barclays_propernoun	barclays_propernoun
bisílabamente_adverb	dissilabamente_adverb
guilherme_propernoun	guilherme_propernoun
denegado_adjective	negado_adjective
análisis_noun	análise_noun
veintidós_numeral	vinte-e-dois_numeral
agrupación_noun	agrupação_noun
bmw_propernoun	bmw_propernoun
cuerpo_noun	corpo_noun
rostro_noun	rosto_noun
consecuente_adjective	consequente_adjective
doctor_noun	doutor_noun
juego_noun	game_noun
complejo-ática_propernoun	complejo-ática_propernoun
pertenencia_noun	pertence_noun
clavar_verb	fincar_verb
coordinador_noun	coordenador_noun
complot_noun	complô_noun
camello_noun	camelo_noun
fotocopia_noun	xerox_noun
admisible_adjective	admissível_adjective
demasiado_adjective	demais_adjective
orientativo_adjective	orientativo_adjective
defensa_noun	defesa_noun
magnesio_noun	magnésio_noun
triángulo_noun	triângulo_noun
desoslayo_adverb	desoslaio_adverb
clan_noun	clã_noun
derecho_noun	direito_noun
comportamiento_noun	comportamento_noun
el-mío_pronoun	o-meu_pronoun
el-mío_possessivepronoun	o-meu_possessivepronoun
leña_noun	lenha_noun
chaqueta_noun	jaqueta_noun
estimado_noun	estimado_noun
alucinar_verb	alucinar_verb
arroyo_noun	ribeiro_noun
california_propernoun	califórnia_propernoun
información_noun	informação_noun
desintegración_noun	desintegração_noun
giga_noun	giga_noun
coraje_noun	coragem_noun
dinámicamente_adverb	dinamicamente_adverb
ap_propernoun	ap_propernoun
indescriptiblemente_adverb	indescritivelmente_adverb
pueblo_noun	povo_noun
jpy_propernoun	jpy_propernoun
consecuencia_noun	conseqüência_noun
interamericano_adjective	interamericano_adjective
campus_noun	câmpus_noun
intercambiable_adjective	intercambiável_adjective
autarquía_noun	autarquia_noun
timor_propernoun	timor_propernoun
aprovisionar_verb	abastecer_verb
fichero_noun	arquivo_noun
labrar_verb	lavrar_verb
tejer_verb	tecer_verb
huracán_noun	furacão_noun
cizalladura_noun	cisalhamento_noun
raul_propernoun	raul_propernoun
autogobierno_noun	autogoverno_noun
cesión_noun	cessão_noun
préstamo_noun	empréstimo_noun
vespas_propernoun	vespas_propernoun
radiofrecuencia_noun	radiofrequência_noun
moción_noun	moção_noun
minero_noun	mineiro_noun
acrecentar_verb	acrescentar_verb
simetría_noun	simetria_noun
hostal_noun	pousada_noun
nicaragua_propernoun	nicarágua_propernoun
radiodifusión_noun	radiodifusão_noun
radial_adjective	radial_adjective
flexible_adjective	flexível_adjective
deportivamente_adverb	desportivamente_adverb
irrelevante_adjective	irrelevante_adjective
ordenanza_noun	ordem_noun
excesivamente_adverb	excessivamente_adverb
deber_noun	dever_noun
táctico_adjective	tático_adjective
caminante_adjective	caminhante_adjective
fuente_noun	fonte_noun
inmersión_noun	imersão_noun
imbécil_adjective	imbecil_adjective
porosidad_noun	porosidade_noun
sin-embargo_subordinatingconjunction	todavia_subordinatingconjunction
mezquita_noun	mesquita_noun
inserción_noun	inserção_noun
desgracia_noun	desgraça_noun
casilla_noun	lacuna_noun
subnacional_adjective	subnacional_adjective
repostar_verb	abastecer_verb
feo_adjective	feio_adjective
disponible_adjective	disponível_adjective
conspiración_noun	conspiração_noun
administración_noun	administração_noun
remolino_noun	redemoinho_noun
efectividad_noun	efetividade_noun
flota_noun	frota_noun
medición_noun	medida_noun
aplicación_noun	aplicação_noun
en-total_adverb	ao-todo_adverb
espaciado_noun	espaçamento_noun
lindstrom_propernoun	lindstrom_propernoun
firefox_propernoun	firefox_propernoun
ebrio_adjective	ébrio_adjective
barrera_noun	barreira_noun
lesión_noun	lesão_noun
pues_subordinatingconjunction	pois_subordinatingconjunction
contacte-con-nosotros_interjection	fale-conosco_interjection
tradición_noun	tradição_noun
subordinado_adjective	subordinado_adjective
escasez_noun	escassez_noun
mayoritario_adjective	maioritário_adjective
recuadro_noun	caixa_noun
a-qué-viene_adverb	qual-o-motivo_adverb
microeconómico_adjective	microeconômico_adjective
r_noun	r_noun
desfavorable_adjective	desfavorável_adjective
ocho_numeral	oito_numeral
coger_verb	pegar_verb
maracaná_propernoun	maracanã_propernoun
selectivamente_adverb	seletivamente_adverb
oler_verb	recender_verb
aduana_noun	aduana_noun
desarme_noun	desarmamento_noun
estricción_noun	gargalo_noun
ciudadanía_noun	cidadania_noun
armónicamente_adverb	armonicamente_adverb
débilmente_adverb	fracamente_adverb
ecológicamente_adverb	ecologicamente_adverb
dolencia_noun	doença_noun
eurobond_noun	eurobond_noun
cilindrada_noun	cilindrada_noun
film_noun	filme_noun
etender_noun	e-tender_noun
tales_adjective	tais_adjective
aeca_propernoun	aeca_propernoun
tecnológicamente_adverb	tecnologicamente_adverb
quedar_verb	ficar_verb
comentario_noun	comentário_noun
ciegamente_adverb	cegamente_adverb
carencia_noun	carência_noun
edificio_noun	edifício_noun
prefrontal_adjective	pré-frontal_adjective
mojar_verb	molhar_verb
vino_noun	vinho_noun
veraz_adjective	veraz_adjective
grasamente_adverb	gordurosamente_adverb
heredero_noun	herdeiro_noun
con-puntos-y-comas_adverb	com-todos-os-pontos-e-vírgulas_adverb
bautizar_verb	baptizar_verb
cuánticamente_adverb	quanticamente_adverb
dj_propernoun	dj_propernoun
profesionalidad_noun	profissionalidade_noun
fuertemente-a-la-baja_adverb	em-forte-baixa_adverb
conversación_noun	conversação_noun
agua-pasada-no-mueve-molino_adverb	águas-passadas-não-movem-moinho_adverb
teixeira_propernoun	teixeira_propernoun
uniaxial_adjective	uniaxial_adjective
trabajo-temporero_noun	biscate_noun
deprisa_adverb	depressa_adverb
poéticamente_adverb	poeticamente_adverb
calcetín_noun	meia_noun
vuestro_determiner	vosso_determiner
soberbio_adjective	soberbo_adjective
sfc_propernoun	sfc_propernoun
librar_verb	livrar_verb
endurecimiento_noun	endurecimento_noun
semicírculo_noun	semicírculo_noun
insuperablemente_adverb	insuperavelmente_adverb
abundancia_noun	abundância_noun
sino_coordinatingconjunction	senão_coordinatingconjunction
quemar_verb	queimar_verb
twitter_propernoun	twitter_propernoun
calmar_verb	acalmar_verb
betsy_propernoun	betsy_propernoun
pertinencia_noun	pertinência_noun
partidista_adjective	partidário_adjective
coseno_noun	cosseno_noun
hommen-npant_propernoun	hommen-npant_propernoun
alzamiento_noun	levantamento_noun
exquisitamente_adverb	extraordinariamente_adverb
a-ciegas_adverb	às-cegas_adverb
criminalizar_verb	criminalizar_verb
modelo_noun	modelo_noun
laminado_adjective	laminado_adjective
calcomanía_noun	decalque_noun
amable_adjective	amável_adjective
proyectar_verb	tencionar_verb
encuentro_noun	encontro_noun
superstición_noun	superstição_noun
electrodo_noun	eléctrodo_noun
oso_noun	urso_noun
vaciar_verb	vazar_verb
uicn_propernoun	uicn_propernoun
versátil_adjective	versátil_adjective
lujosamente_adverb	luxuosamente_adverb
tibio_adjective	morno_adjective
el-tuyo_pronoun	o-teu_pronoun
el-tuyo_determiner	o-teu_determiner
derecha_noun	direita_noun
debido-a_preposition	haja-vista_preposition
maddie_propernoun	maddie_propernoun
torneo_noun	torneio_noun
cualificar_verb	qualificar_verb
masificación_noun	massificação_noun
autodeterminación_noun	autodeterminação_noun
explicativo_adjective	explicativo_adjective
res_noun	rês_noun
purificar_verb	purificar_verb
hendido_adjective	dividido_adjective
galp_propernoun	galp_propernoun
arsénico_noun	arsênico_noun
clínicamente_adverb	clinicamente_adverb
hermione_propernoun	hermione_propernoun
vaso_noun	copo_noun
proteccionistamente_adverb	protecionistamente_adverb
acusación_noun	acusação_noun
lingüísticamente_adverb	linguísticamente_adverb
editable_adjective	editável_adjective
inabalablemente_adverb	inabalavelmente_adverb
estérilmente_adverb	esterilmente_adverb
electoralmente_adverb	eleitoralmente_adverb
revuelta_noun	revolta_noun
morgan_propernoun	morgan_propernoun
cercano_adjective	próximo_adjective
recular_verb	recuar_verb
subtipo_noun	subtipo_noun
marchitamente_adverb	secamente_adverb
asimetría_noun	assimetria_noun
árbol_noun	árvore_noun
amputación_noun	amputação_noun
caudal_noun	volume_noun
capitulación_noun	capitulação_noun
invalidar_verb	invalidar_verb
si-bien_subordinatingconjunction	conquanto_subordinatingconjunction
subregional_adjective	subregional_adjective
donde_adverb	onde_adverb
donde_interrogativepronoun	onde_interrogativepronoun
donde_adverb	onde_adverb
donde_relativepronoun	onde_relativepronoun
donde_interrogativepronoun	onde_interrogativepronoun
donde_adverb	onde_adverb
donde_relativepronoun	onde_relativepronoun
donde_interrogativepronoun	onde_interrogativepronoun
donde_adverb	onde_adverb
líricamente_adverb	liricamente_adverb
susceptibilidad_noun	suscetibilidade_noun
milán_propernoun	milão_propernoun
geométrico_adjective	geométrico_adjective
sólo-escritura_adverb	somente-gravação_adverb
posiblemente_adverb	porventura_adverb
susceptiblemente_adverb	susceptivelmente_adverb
mí_pronoun	mim_pronoun
tranquilo_adjective	tranqüilo_adjective
viento-en-popa_adverb	de-vento-em-popa_adverb
fronterizamente_adverb	fronteiriçamente_adverb
decena_noun	dezena_noun
bicicleta_noun	bicicleta_noun
distancia_noun	distância_noun
parabólico_adjective	parabólico_adjective
transcurrir_verb	transcorrer_verb
hexagonal_adjective	hexagonal_adjective
semáforo_noun	sinaleira_noun
raíz_noun	raiz_noun
internalizar_verb	internalizar_verb
varilla_noun	vareta_noun
repetitivo_adjective	repetitivo_adjective
necesitar_verb	precisar_verb
uzbekistán_propernoun	uzbekistan_propernoun
confiablemente_adverb	confiavelmente_adverb
osama_propernoun	osama_propernoun
guedes_propernoun	guedes_propernoun
jorobar_verb	importunar_verb
sujeción_noun	fixação_noun
serio_adjective	sério_adjective
silencio_noun	silêncio_noun
responsabilización_noun	responsabilização_noun
catorce_numeral	quatorze_numeral
recto_noun	recto_noun
remache_noun	rebite_noun
dañinamente_adverb	daninhamente_adverb
confiante_adverb	confiante_adverb
revendedor_noun	revendedor_noun
dividir_verb	partilhar_verb
claridad_noun	clareza_noun
tren_noun	comboio_noun
signo-de-interrogación_noun	ponto-de-interrogação_noun
desalineado_adjective	desalinhado_adjective
elipse_noun	elipse_noun
ligeramente_adverb	ligeiramente_adverb
testimonio_noun	testemunho_noun
didáctico_adjective	didático_adjective
caché_noun	cache_noun
protector_adjective	protetor_adjective
austeridad_noun	austeridade_noun
novecientos_numeral	novecentos_numeral
beneficiario_noun	beneficiário_noun
gravedad_noun	gravidade_noun
ot_propernoun	ot_propernoun
franja_noun	faixa_noun
reducto_noun	reduto_noun
dominó_noun	dominó_noun
cuestionamiento_noun	questionamento_noun
zapatilla_noun	sapatilha_noun
pellejo_noun	pele_noun
obispo_noun	bispo_noun
expresión_noun	expressão_noun
asociar_verb	associar_verb
deformación_noun	deformação_noun
orgánicamente_adverb	organicamente_adverb
innovador_adjective	inovador_adjective
investigación_noun	investigação_noun
electoral_adjective	eleitoral_adjective
rol_noun	papel_noun
señor_noun	senhor_noun
forzoso_adjective	forçado_adjective
vehículo_noun	veículo_noun
cacao_noun	cacau_noun
incidir_verb	incidir_verb
brasileño_adjective	brasileiro_adjective
para-lo-cual_subordinatingconjunction	para-o-qual_subordinatingconjunction
sillón_noun	cadeirão_noun
rescindir_verb	rescindir_verb
bulbo_noun	bulbo_noun
portátilmente_adverb	portatilmente_adverb
así-o-asá_adverb	assim-ou-assado_adverb
anglosajón_adjective	anglo-saxão_adjective
belice_propernoun	belize_propernoun
gaseoso_adjective	gasoso_adjective
probar_verb	provar_verb
enfriar_verb	esfriar_verb
traicionar_verb	trair_verb
aguiar_propernoun	aguiar_propernoun
agonía_noun	agonia_noun
accidentalmente_adverb	acidentalmente_adverb
globo_propernoun	globo_propernoun
arqueológicamente_adverb	arqueologicamente_adverb
ganar_verb	ganhar_verb
a-más-tardar_adverb	no-mais-tardar_adverb
explotar_verb	explodir_verb
desnudo_adjective	nu_adjective
lúcidamente_adverb	lucidamente_adverb
sección_noun	seção_noun
abbas_propernoun	abbas_propernoun
pipa_noun	pipa_noun
vibrar_verb	vibrar_verb
flojamente_adverb	frouxamente_adverb
camiseta_noun	t-shirt_noun
afectación_noun	afetação_noun
estimación_noun	estimativa_noun
patio_noun	pátio_noun
microelectrónica_noun	microeletrônica_noun
enfermedad_noun	enfermidade_noun
nutriente_noun	nutriente_noun
sospechar_verb	suspeitar_verb
cartero_noun	carteiro_noun
polígono_noun	polígono_noun
abogacía_noun	advocacia_noun
asesinar_verb	assassinar_verb
aceptado_adjective	aceitado_adjective
potablemente_adverb	potavelmente_adverb
gustosamente_adverb	gostosamente_adverb
sensibilizar_verb	sensibilizar_verb
florida_propernoun	flórida_propernoun
organización_noun	organização_noun
pollo_noun	frango_noun
agroindustrial_adjective	agroindustrial_adjective
brian_propernoun	brian_propernoun
resumen_noun	resumo_noun
inercia_noun	inércia_noun
mascarenhas_propernoun	mascarenhas_propernoun
bendecir_verb	abençoar_verb
lusitano_adjective	luso_adjective
suelo_noun	solo_noun
técnicamente_adverb	tecnicamente_adverb
antagónicamente_adverb	antagonicamente_adverb
hoteleramente_adverb	hoteleiramente_adverb
atractivo_noun	atrativo_noun
determinación_noun	determinação_noun
alexandra_propernoun	alexandra_propernoun
sangría_noun	indentado_noun
quiebra_noun	quebra_noun
esclavo_adjective	escravo_adjective
planear_verb	planejar_verb
mayúsculamente_adverb	maiusculamente_adverb
autoeuropa_propernoun	autoeuropa_propernoun
tranquilo_adjective	calmo_adjective
ralentizar_verb	reduzir_verb
mcm_propernoun	mcm_propernoun
calefacción-radiante_noun	aquecimento-radiante_noun
siza_propernoun	siza_propernoun
gtm_propernoun	gtm_propernoun
islámicamente_adverb	islamicamente_adverb
nevera_noun	geladeira_noun
español_noun	espanhol_noun
reparar_verb	consertar_verb
txt_propernoun	txt_propernoun
despido-justificado_subordinatingconjunction	demissão-por-justa-causa_subordinatingconjunction
nítidamente_adverb	nitidamente_adverb
direccional_adjective	direccional_adjective
prejuicio_noun	preconceito_noun
asociatividad_noun	associatividade_noun
preconfigurar_verb	pré-configurar_verb
candado_noun	cadeado_noun
partidazo_noun	jogaço_noun
bastón_noun	bengala_noun
jubilado_noun	aposentado_noun
llanamente_adverb	claramente_adverb
superfluo_adjective	supérfluo_adjective
norma-base_noun	norma-base_noun
energía_noun	energia_noun
población_noun	população_noun
conductor_adjective	condutor_adjective
pegamento_noun	cola_noun
precipitación_noun	precipitação_noun
trigésimamente_adverb	trigesimamente_adverb
electrónico_adjective	electrónico_adjective
keniata_adjective	queniano_adjective
amplio_adjective	amplo_adjective
alejar_verb	afastar_verb
consolidación_noun	consolidação_noun
cansancio_noun	estafa_noun
desactivación_noun	desativação_noun
cebo_noun	isca_noun
espina_noun	espinha_noun
poblar_verb	povoar_verb
engordany_propernoun	engordany_propernoun
depurar_verb	depurar_verb
usador_noun	utilizador_noun
excéntrico_adjective	excêntrico_adjective
minoritario_adjective	minoritário_adjective
comprobar_verb	comprovar_verb
interferencia_noun	interferência_noun
accesiblemente_adverb	acessivelmente_adverb
asociación_noun	associação_noun
intocablemente_adverb	intocavelmente_adverb
reformular_verb	reformular_verb
estadísticamente_adverb	estatisticamente_adverb
indirecto_adjective	indirecto_adjective
costa_noun	costa_noun
rechazar_verb	recusar_verb
tragedia_noun	tragédia_noun
bendición_noun	bênção_noun
celsa_propernoun	celsa_propernoun
vivir_verb	viver_verb
escolaridad_noun	escolaridade_noun
congestión_noun	congestionamento_noun
societario_adjective	societário_adjective
penitencia_noun	penitência_noun
france_propernoun	france_propernoun
frialdad_noun	frialdade_noun
escocés_noun	escocês_noun
combustible_noun	combustível_noun
progresivamente_adverb	progressivamente_adverb
diseminación_noun	disseminação_noun
atrium_propernoun	atrium_propernoun
finlandia_propernoun	finlândia_propernoun
descripción_noun	descrição_noun
nueva-york_propernoun	nova-iorque_propernoun
nivel_noun	nível_noun
viriato_propernoun	viriato_propernoun
corchete_noun	colchete_noun
ancla_noun	âncora_noun
intolerancia_noun	intolerância_noun
mientras-que_subordinatingconjunction	ao-passo-que_subordinatingconjunction
antes_adverb	dantes_adverb
agresivo_adjective	agressivo_adjective
carguero_noun	cargueiro_noun
muy-atentamente_interjection	com-especial-atenção_interjection
luchadoramente_adverb	lutadoramente_adverb
humareda_noun	fumaça_noun
papelería_noun	papelaria_noun
plancha_noun	ferro_noun
juerga_noun	festa_noun
completo_adjective	abrangente_adjective
justin_propernoun	justin_propernoun
desperfecto_noun	defeito_noun
holandés_adjective	holandês_adjective
simpsons_propernoun	simpsons_propernoun
microbiológico_adjective	microbiológico_adjective
hundimiento_noun	afundamento_noun
día_noun	dia_noun
antecedente_noun	antecedente_noun
inspiración_noun	inspiração_noun
desplazamiento_noun	deslocação_noun
kardec_propernoun	kardec_propernoun
resueltamente_adverb	determinadamente_adverb
nigeria_propernoun	nigéria_propernoun
moody_propernoun	moody_propernoun
exageración_noun	exagero_noun
pasivo_adjective	passivo_adjective
repertorio_noun	repertório_noun
atentamente_adverb	atenciosamente_adverb
sacar-a-la-luz_verb	trazer-à-tona_verb
bajo_noun	baixo_noun
jackass_propernoun	jackass_propernoun
sustitución_noun	substituição_noun
abolición_noun	abolição_noun
celosamente_adverb	zelosamente_adverb
vial_noun	via_noun
lo_pronoun	o_pronoun
silueta_noun	silhueta_noun
afición_noun	torcida_noun
contacte-con-nosotros_interjection	fale-connosco_interjection
madera_noun	madeira_noun
clásico_adjective	clássico_adjective
influyente_adjective	influente_adjective
boca-abajo_adverb	de-bruços_adverb
película_noun	filme_noun
laico_adjective	leigo_adjective
mesita-de-noche_noun	mesinha-de-cabeceira_noun
vaivén_noun	vaivém_noun
reivindicación_noun	reivindicação_noun
vallés_propernoun	vallés_propernoun
caseramente_adverb	caseiramente_adverb
vuelo_noun	vôo_noun
menos-mal_subordinatingconjunction	ainda-bem_subordinatingconjunction
sandra_propernoun	sandra_propernoun
metodológico_adjective	metodológico_adjective
semiaislado_adjective	semi-isolado_adjective
descontaminación_noun	descontaminação_noun
joya_noun	jóia_noun
fregadero_noun	tanque_noun
excluyente_adjective	excludente_adjective
industrialización_noun	industrialização_noun
teoría_noun	teoria_noun
retroalimentación_noun	retroalimentação_noun
esquemático_adjective	esquemático_adjective
semilla_noun	semente_noun
codo-con-codo_adverb	lado-a-lado_adverb
reinversión_noun	reinversão_noun
predicción_noun	predição_noun
neurona_noun	neurônio_noun
antideslizante_noun	antiderrapante_noun
irregularidad_noun	irregularidade_noun
facción_noun	facção_noun
rep_propernoun	rep_propernoun
insistir-en_verb	fazer-qüestão-de_verb
fallido_adjective	frustrado_adjective
constructivamente_adverb	construtivamente_adverb
centralización_noun	centralização_noun
focal_adjective	focal_adjective
resbalar_verb	escorregar_verb
vicepresidente_noun	vice-presidente_noun
sí-mismo_pronoun	si-próprio_pronoun
galán_adjective	galã_adjective
victorioso_adjective	vitorioso_adjective
conceptual_adjective	conceitual_adjective
tú_pronoun	tu_pronoun
descodificación_noun	descodificação_noun
interactivo_adjective	interactivo_adjective
pendiente_adjective	pendente_adjective
circunscripción_noun	circunscrição_noun
a-medio-plazo_adverb	em-médio-prazo_adverb
sutilidad_noun	sutileza_noun
muralla_noun	muralha_noun
sombreado_noun	sombreado_noun
antorcha_noun	tocha_noun
disolución_noun	dissolução_noun
contradicción_noun	contradição_noun
interrogación_noun	interrogação_noun
comercialización_noun	comercialização_noun
constructor_noun	construtor_noun
rtpn_propernoun	rtpn_propernoun
ilegítimamente_adverb	ilegitimamente_adverb
adulterio_noun	adultério_noun
gabán_noun	sobretudo_noun
lámpara_noun	lustre_noun
rtl_propernoun	rtl_propernoun
filtrante_adjective	filtrante_adjective
aclaración_noun	esclarecimento_noun
cónclave_noun	conclave_noun
pabellón_noun	pavilhão_noun
prestigio_noun	prestígio_noun
barra-espaciadora_noun	barra-de-espaço_noun
intersectorial_adjective	intersectorial_adjective
justicia_noun	justiça_noun
con_preposition	com_preposition
mejor_adverb	melhor_adverb
juncker_propernoun	juncker_propernoun
crudamente_adverb	cruamente_adverb
ahí_adverb	aí_adverb
rodillo_noun	rolo_noun
restregar_verb	esfregar_verb
sufrir_verb	sofrer_verb
incomparable_adjective	incomparável_adjective
espaciador_noun	espaçador_noun
depósito_noun	reservatório_noun
fabricación_noun	fabricação_noun
butrón_noun	buraco_noun
menezes_propernoun	menezes_propernoun
ingresar_verb	ingressar_verb
bufón_noun	bufão_noun
melenudamente_adverb	cabeludamente_adverb
gallego_adjective	galego_adjective
metrópoli_noun	metrópole_noun
acumulable_adjective	acumulável_adjective
aficionadamente_adverb	torcedoramente_adverb
roscado_adjective	com-rosca_adjective
toalla_noun	toalha_noun
de-lo-contrario_subordinatingconjunction	do-contrário_subordinatingconjunction
sanguíneamente_adverb	sanguineamente_adverb
rutinario_adjective	rotineiro_adjective
acúfeno_noun	zumbido_noun
inquebrantable_adjective	inquebrantável_adjective
homicidio_noun	homicídio_noun
nuestro_possessivepronoun	nosso_possessivepronoun
manutención_noun	manutenção_noun
granallado_adjective	jateado_adjective
idóneamente_adverb	idoneamente_adverb
eléctrico_adjective	elétrico_adjective
eia_propernoun	aia_propernoun
pretensión_noun	pretensão_noun
compaginar_verb	compartilhar_verb
innovación_noun	inovação_noun
presslivre_propernoun	presslivre_propernoun
casseta-e-planeta_propernoun	casseta-e-planeta_propernoun
señorialmente_adverb	senhorialmente_adverb
encarcelamiento_noun	encarceramento_noun
azar_noun	casualidade_noun
docto_adjective	douto_adjective
extrañar_verb	estranhar_verb
despiertamente_adverb	despertamente_adverb
mejora_noun	melhora_noun
ipad_propernoun	ipad_propernoun
artefacto_noun	artefato_noun
carrera_noun	carreira_noun
punta_noun	ponta_noun
ocex_propernoun	ocex_propernoun
pnuma_propernoun	pnuma_propernoun
lesionar_verb	lesionar_verb
cerradamente_adverb	fechadamente_adverb
trasmisión_noun	transmissão_noun
infraestructura_noun	infra-estrutura_noun
misil_noun	míssil_noun
cónico_adjective	cônico_adjective
himno_noun	hino_noun
indio_noun	índio_noun
amplificar_verb	amplificar_verb
carvalhos_propernoun	carvalhos_propernoun
adherente_adjective	aderente_adjective
amistad_noun	amizade_noun
chillar_verb	gritar_verb
privatbank_propernoun	privatbank_propernoun
torsor_noun	torção_noun
dar-de-alta_verb	cadastrar_verb
toroidal_adjective	toroidal_adjective
internet_noun	a_internet_noun
hacia_preposition	para_preposition
millet_propernoun	millet_propernoun
interrogatorio_noun	interrogatório_noun
compilar_verb	compilar_verb
guerreramente_adverb	guerreiramente_adverb
diagnosticar_verb	diagnosticar_verb
comúnmente_adverb	corriqueiramente_adverb
agu_propernoun	agu_propernoun
dinámico_adjective	dinâmico_adjective
increíblemente_adverb	incrivelmente_adverb
georeferenciado_adjective	geo-referenciado_adjective
suscriptor_noun	subscritor_noun
boadella_propernoun	boadella_propernoun
traer_verb	trazer_verb
frecuencia_noun	freqüência_noun
ejercicio_noun	exercício_noun
juguetear_verb	brincar_verb
calumniar_verb	caluniar_verb
willis_propernoun	willis_propernoun
gastronómico_adjective	gastronômico_adjective
falperra_propernoun	falperra_propernoun
documental_noun	documental_noun
digitalización_noun	digitalização_noun
desenlazar_verb	desvincular_verb
manos-arriba_adverb	mãos-ao-alto_adverb
sudar_verb	suar_verb
iniciación_noun	iniciação_noun
dios_noun	deus_noun
crueldad_noun	crueldade_noun
bolsillo_noun	bolso_noun
desafío_noun	desafio_noun
sumos_propernoun	sumos_propernoun
crispación_noun	crispação_noun
fijamente_adverb	fixamente_adverb
típicamente_adverb	tipicamente_adverb
indetectablemente_adverb	indetectavelmente_adverb
más-pequeño_adjective	mais-pequeno_adjective
a-causa-de_preposition	por-causa-de_preposition
paralizar_verb	paralisar_verb
ítem_noun	item_noun
se_pronoun	lhe_pronoun
siniestramente_adverb	sinistramente_adverb
en-primera-instancia_adverb	em-primeiro-lugar_adverb
palin_propernoun	palin_propernoun
ppp_propernoun	ppp_propernoun
chófer_noun	motorista_noun
fatídicamente_adverb	fatidicamente_adverb
simplificación_noun	simplificação_noun
expulsión_noun	expulsão_noun
pimentel_propernoun	pimentel_propernoun
humedad_noun	umidade_noun
silbar_verb	silvar_verb
indumentária_noun	vestimenta_noun
rentabilidad_noun	rentabilidade_noun
explorer_propernoun	explorer_propernoun
destitución_noun	destituição_noun
oportunidad_noun	chance_noun
balón_noun	bola_noun
privilegio_noun	mordomia_noun
abrantes_propernoun	abrantes_propernoun
perímetro_noun	perímetro_noun
justo-delante-de-mí_adverb	bem-na-minha-frente_adverb
ea_propernoun	aa_propernoun
asistir_verb	assistir_verb
minnc_propernoun	minnc_propernoun
subyacente_adjective	subjacente_adjective
renderización_noun	renderização_noun
arial_propernoun	arial_propernoun
neurosensorial_adjective	neurosensorial_adjective
seciu_propernoun	seciu_propernoun
ascensional_adjective	ascensional_adjective
gavernera_propernoun	gavernera_propernoun
andalucía_propernoun	andaluzia_propernoun
imprescindiblemente_adverb	imprescindivelmente_adverb
utópicamente_adverb	utopicamente_adverb
