propietario_noun	proprietário_noun
el-tuyo_possessivepronoun	o-teu_possessivepronoun
el-tuyo_determiner	o-teu_determiner
rasguño_noun	arranhão_noun
actual_adjective	atual_adjective
derecha_noun	direita_noun
con-ocasión-de_preposition	por-motivo-de_preposition
debido-a_preposition	haja-vista_preposition
maddie_propernoun	maddie_propernoun
cualificar_verb	qualificar_verb
autodeterminación_noun	autodeterminação_noun
explicativo_adjective	explicativo_adjective
res_noun	rês_noun
en-directo_adverb	ao-vivo_adverb
purificar_verb	purificar_verb
hendido_adjective	dividido_adjective
galp_propernoun	galp_propernoun
oír_verb	ouvir_verb
arsénico_noun	arsênico_noun
lance!mobile_propernoun	lance!mobile_propernoun
clínicamente_adverb	clinicamente_adverb
concesión_noun	concessão_noun
hermione_propernoun	hermione_propernoun
vaso_noun	copo_noun
puntualidad_noun	pontualidade_noun
acusación_noun	acusação_noun
lingüísticamente_adverb	linguísticamente_adverb
editable_adjective	editável_adjective
estérilmente_adverb	esterilmente_adverb
revuelta_noun	revolta_noun
morgan_propernoun	morgan_propernoun
recular_verb	recuar_verb
seúl_propernoun	seul_propernoun
subtipo_noun	subtipo_noun
asimetría_noun	assimetria_noun
fijeza_noun	firmeza_noun
árbol_noun	árvore_noun
automatización_noun	automação_noun
deficiente_adjective	deficiente_adjective
capitulación_noun	capitulação_noun
consecución_noun	consecução_noun
aducir_verb	alegar_verb
invalidar_verb	invalidar_verb
término_noun	termo_noun
subregional_adjective	subregional_adjective
donde_adverb	onde_adverb
donde_relativepronoun	onde_relativepronoun
donde_interrogativepronoun	onde_interrogativepronoun
donde_adverb	onde_adverb
donde_interrogativepronoun	onde_interrogativepronoun
donde_relativepronoun	onde_relativepronoun
donde_interrogativepronoun	onde_interrogativepronoun
donde_adverb	onde_adverb
donde_relativepronoun	onde_relativepronoun
donde_interrogativepronoun	onde_interrogativepronoun
susceptibilidad_noun	suscetibilidade_noun
gradual_adjective	gradual_adjective
sólo-escritura_adverb	somente-gravação_adverb
posiblemente_adverb	porventura_adverb
tranquilo_adjective	tranqüilo_adjective
viento-en-popa_adverb	de-vento-em-popa_adverb
decena_noun	dezena_noun
bicicleta_noun	bicicleta_noun
distancia_noun	distância_noun
parabólico_adjective	parabólico_adjective
transcurrir_verb	transcorrer_verb
hexagonal_adjective	hexagonal_adjective
semáforo_noun	sinaleira_noun
raíz_noun	raiz_noun
internalizar_verb	internalizar_verb
varilla_noun	vareta_noun
repetitivo_adjective	repetitivo_adjective
endógeno_adjective	endógeno_adjective
uzbekistán_propernoun	uzbekistan_propernoun
confiablemente_adverb	confiavelmente_adverb
osama_propernoun	osama_propernoun
diferenciación_noun	diferenciação_noun
enseñanza_noun	ensinamento_noun
cohecho_noun	suborno_noun
jorobar_verb	importunar_verb
sujeción_noun	fixação_noun
suspensión-de-pagos_noun	falência_noun
serio_adjective	sério_adjective
silencio_noun	silêncio_noun
fragmentación_noun	fragmentação_noun
recto_noun	recto_noun
sólo_adverb	apenas_adverb
gentío_noun	gentio_noun
remache_noun	rebite_noun
dañinamente_adverb	daninhamente_adverb
cinta_noun	fita_noun
confiante_adverb	confiante_adverb
claridad_noun	clareza_noun
tren_noun	comboio_noun
signo-de-interrogación_noun	ponto-de-interrogação_noun
desalineado_adjective	desalinhado_adjective
elipse_noun	elipse_noun
ferrovial_propernoun	ferrovial_propernoun
difusión_noun	difusão_noun
ligeramente_adverb	ligeiramente_adverb
una-de-dos_adverb	das-duas-uma_adverb
pe_noun	pe_noun
testimonio_noun	testemunho_noun
didáctico_adjective	didático_adjective
caché_noun	cache_noun
austeridad_noun	austeridade_noun
novecientos_numeral	novecentos_numeral
oblicuamente_adverb	obliquamente_adverb
angosto_adjective	estreito_adjective
amarillamente_adverb	amarelamente_adverb
beneficiario_noun	beneficiário_noun
ot_propernoun	ot_propernoun
franja_noun	faixa_noun
interinstitucional_adjective	interinstitucional_adjective
reducto_noun	reduto_noun
encadenar_verb	encadear_verb
dominó_noun	dominó_noun
cuestionamiento_noun	questionamento_noun
zapatilla_noun	sapatilha_noun
pellejo_noun	pele_noun
calladamente_adverb	caladamente_adverb
asociar_verb	associar_verb
issai_propernoun	issai_propernoun
deformación_noun	deformação_noun
presunción_noun	presunção_noun
reglado_adjective	regrado_adjective
vietnam_propernoun	vietnã_propernoun
innovador_adjective	inovador_adjective
electoral_adjective	eleitoral_adjective
rol_noun	papel_noun
señor_noun	senhor_noun
forzoso_adjective	forçado_adjective
vehículo_noun	veículo_noun
triangulación_noun	triangulação_noun
incidir_verb	incidir_verb
brasileño_adjective	brasileiro_adjective
relevante_adjective	relevante_adjective
para-lo-cual_subordinatingconjunction	para-o-qual_subordinatingconjunction
ids_propernoun	ids_propernoun
procedencia_noun	procedência_noun
vocación_noun	vocação_noun
bulbo_noun	bulbo_noun
cheurón_noun	sinal-circunflexo_noun
portátilmente_adverb	portatilmente_adverb
así-o-asá_adverb	assim-ou-assado_adverb
gaseoso_adjective	gasoso_adjective
accidentar_verb	acidentar_verb
probar_verb	provar_verb
traicionar_verb	trair_verb
best-seller_noun	best-seller_noun
globo_propernoun	globo_propernoun
martes_noun	terça-feira_noun
alguno_pronoun	algum_pronoun
arqueológicamente_adverb	arqueologicamente_adverb
ganar_verb	ganhar_verb
a-más-tardar_adverb	no-mais-tardar_adverb
explotar_verb	explodir_verb
latón_noun	latão_noun
sección_noun	seção_noun
abbas_propernoun	abbas_propernoun
vibrar_verb	vibrar_verb
movimiento_noun	movimento_noun
afectación_noun	afetação_noun
estimación_noun	estimativa_noun
patio_noun	pátio_noun
microelectrónica_noun	microeletrônica_noun
ambición_noun	ambição_noun
discutible_adjective	discutível_adjective
enfermedad_noun	enfermidade_noun
nutriente_noun	nutriente_noun
sospechar_verb	suspeitar_verb
superhombre_noun	super-homem_noun
cartero_noun	carteiro_noun
suministro_noun	fornecimento_noun
pensamiento_noun	pensamento_noun
abogacía_noun	advocacia_noun
asesinar_verb	assassinar_verb
potablemente_adverb	potavelmente_adverb
golda_propernoun	golda_propernoun
sensibilizar_verb	sensibilizar_verb
transitorio_adjective	transitório_adjective
organización_noun	organização_noun
pollo_noun	frango_noun
escaso_adjective	escasso_adjective
tórridamente_adverb	torridamente_adverb
agroindustrial_adjective	agroindustrial_adjective
brian_propernoun	brian_propernoun
inercia_noun	inércia_noun
mascarenhas_propernoun	mascarenhas_propernoun
bendecir_verb	abençoar_verb
lusitano_adjective	luso_adjective
suelo_noun	solo_noun
técnicamente_adverb	tecnicamente_adverb
antagónicamente_adverb	antagonicamente_adverb
hoteleramente_adverb	hoteleiramente_adverb
dependiente_adjective	dependente_adjective
despreciar_verb	desprezar_verb
empaquetar_verb	empacotar_verb
atractivo_noun	atrativo_noun
determinación_noun	determinação_noun
aterrizaje_noun	aterrissagem_noun
sangría_noun	indentado_noun
evangélicamente_adverb	evangelicamente_adverb
protección_noun	proteção_noun
planear_verb	planejar_verb
mayúsculamente_adverb	maiusculamente_adverb
bit_noun	bit_noun
tranquilo_adjective	calmo_adjective
mcm_propernoun	mcm_propernoun
calefacción-radiante_noun	aquecimento-radiante_noun
siza_propernoun	siza_propernoun
gtm_propernoun	gtm_propernoun
islámicamente_adverb	islamicamente_adverb
gruñón_adjective	resmungão_adjective
aleixo_propernoun	aleixo_propernoun
español_noun	espanhol_noun
reparar_verb	consertar_verb
txt_propernoun	txt_propernoun
enseñanza_noun	ensino_noun
volcar_verb	virar_verb
azafato_noun	aeromoço_noun
nítidamente_adverb	nitidamente_adverb
direccional_adjective	direccional_adjective
prejuicio_noun	preconceito_noun
ecología_noun	ecologia_noun
asociatividad_noun	associatividade_noun
bsd_propernoun	bsd_propernoun
candado_noun	cadeado_noun
partidazo_noun	jogaço_noun
beatles_propernoun	beatles_propernoun
bastón_noun	bengala_noun
concierto_noun	concerto_noun
magnitud_noun	magnitude_noun
llanamente_adverb	claramente_adverb
saeia_propernoun	saaia_propernoun
espía_adjective	espião_adjective
población_noun	população_noun
ryanair_propernoun	ryanair_propernoun
cremallera_noun	cremalheira_noun
franquicia_noun	franquia_noun
conductor_adjective	condutor_adjective
actuar_verb	actuar_verb
precipitación_noun	precipitação_noun
keniata_adjective	queniano_adjective
amplio_adjective	amplo_adjective
hezbollah_propernoun	hezbollah_propernoun
alejar_verb	afastar_verb
consolidación_noun	consolidação_noun
cansancio_noun	estafa_noun
desactivación_noun	desativação_noun
cebo_noun	isca_noun
quejosamente_adverb	queixosamente_adverb
poblar_verb	povoar_verb
engordany_propernoun	engordany_propernoun
depurar_verb	depurar_verb
excéntrico_adjective	excêntrico_adjective
minoritario_adjective	minoritário_adjective
comprobar_verb	comprovar_verb
arrendamiento_noun	arrendamento_noun
interferencia_noun	interferência_noun
accesiblemente_adverb	acessivelmente_adverb
calefacción-a-gas_noun	aquecimento-a-gás_noun
reformular_verb	reformular_verb
mover_verb	movimentar_verb
estadísticamente_adverb	estatisticamente_adverb
indirecto_adjective	indirecto_adjective
costa_noun	costa_noun
bendición_noun	bênção_noun
vivir_verb	viver_verb
fichaje_noun	contrato_noun
societario_adjective	societário_adjective
exclamación_noun	exclamação_noun
penitencia_noun	penitência_noun
france_propernoun	france_propernoun
frialdad_noun	frialdade_noun
cambiar-de-chaqueta_verb	virar-a-casaca_verb
combustible_noun	combustível_noun
log_noun	log_noun
ahondar_verb	afundar_verb
progresivamente_adverb	progressivamente_adverb
diseminación_noun	disseminação_noun
atrium_propernoun	atrium_propernoun
finlandia_propernoun	finlândia_propernoun
accesible_adjective	acessível_adjective
irrevocablemente_adverb	irrevogavelmente_adverb
descripción_noun	descrição_noun
nueva-york_propernoun	nova-iorque_propernoun
viriato_propernoun	viriato_propernoun
detentor_noun	detentor_noun
corchete_noun	colchete_noun
ancla_noun	âncora_noun
frecuentemente_adverb	frequentemente_adverb
antes_adverb	dantes_adverb
agresivo_adjective	agressivo_adjective
carguero_noun	cargueiro_noun
muy-atentamente_interjection	com-especial-atenção_interjection
tutear_verb	atuar_verb
luchadoramente_adverb	lutadoramente_adverb
estadio_noun	estádio_noun
plancha_noun	ferro_noun
juerga_noun	festa_noun
completo_adjective	abrangente_adjective
exclusión_noun	exclusão_noun
colectánea_noun	colectânea_noun
justin_propernoun	justin_propernoun
desperfecto_noun	defeito_noun
sinceridad_noun	sinceridade_noun
simpsons_propernoun	simpsons_propernoun
algo-es-algo_adverb	melhor-pouco-do-que-nada_adverb
microbiológico_adjective	microbiológico_adjective
canturri_propernoun	canturri_propernoun
día_noun	dia_noun
antecedente_noun	antecedente_noun
desplazamiento_noun	deslocação_noun
kardec_propernoun	kardec_propernoun
resueltamente_adverb	determinadamente_adverb
tap_noun	tap_noun
colocación_noun	colocação_noun
moody_propernoun	moody_propernoun
exageración_noun	exagero_noun
pasivo_adjective	passivo_adjective
repertorio_noun	repertório_noun
atentamente_adverb	atenciosamente_adverb
sacar-a-la-luz_verb	trazer-à-tona_verb
bajo_noun	baixo_noun
sustitución_noun	substituição_noun
abolición_noun	abolição_noun
celosamente_adverb	zelosamente_adverb
vial_noun	via_noun
lo_pronoun	o_pronoun
silueta_noun	silhueta_noun
ley_noun	lei_noun
afición_noun	torcida_noun
madera_noun	madeira_noun
clásico_adjective	clássico_adjective
boca-abajo_adverb	de-bruços_adverb
película_noun	filme_noun
axial_adjective	axial_adjective
volver-a-intentarlo_verb	tentar-novamente_verb
gbp_propernoun	gbp_propernoun
vaivén_noun	vaivém_noun
reivindicación_noun	reivindicação_noun
liar_verb	envolver_verb
vallés_propernoun	vallés_propernoun
caseramente_adverb	caseiramente_adverb
vuelo_noun	vôo_noun
sandra_propernoun	sandra_propernoun
metodológico_adjective	metodológico_adjective
descontaminación_noun	descontaminação_noun
joya_noun	jóia_noun
magalhães_propernoun	magalhães_propernoun
fregadero_noun	tanque_noun
textual_adjective	textual_adjective
milla_noun	milha_noun
crudo_adjective	cru_adjective
industrialización_noun	industrialização_noun
unit_propernoun	unit_propernoun
teoría_noun	teoria_noun
retroalimentación_noun	retroalimentação_noun
esquemático_adjective	esquemático_adjective
fergunson_propernoun	fergunson_propernoun
codo-con-codo_adverb	lado-a-lado_adverb
reinversión_noun	reinversão_noun
antideslizante_noun	antiderrapante_noun
facción_noun	facção_noun
discordar_verb	discordar_verb
autocontrol_noun	autocontrole_noun
requerimiento_noun	requerimento_noun
insistir-en_verb	fazer-qüestão-de_verb
constructivamente_adverb	construtivamente_adverb
centralización_noun	centralização_noun
focal_adjective	focal_adjective
vicepresidente_noun	vice-presidente_noun
sí-mismo_pronoun	si-próprio_pronoun
evaluador_noun	avaliador_noun
rematar_verb	arrematar_verb
conceptual_adjective	conceitual_adjective
desgaste_noun	desgaste_noun
tú_pronoun	tu_pronoun
descodificación_noun	descodificação_noun
interactivo_adjective	interactivo_adjective
a-pesar-de-lo-que_subordinatingconjunction	a-pesar-do-que_subordinatingconjunction
pendiente_adjective	pendente_adjective
circunscripción_noun	circunscrição_noun
sutilidad_noun	sutileza_noun
cordero_noun	anho_noun
solución_noun	solução_noun
mesoeconomía_noun	mesoeconomia_noun
falcão_propernoun	falcão_propernoun
comercialización_noun	comercialização_noun
ilegítimamente_adverb	ilegitimamente_adverb
adulterio_noun	adultério_noun
lámpara_noun	lustre_noun
rtl_propernoun	rtl_propernoun
filtrante_adjective	filtrante_adjective
cónclave_noun	conclave_noun
pabellón_noun	pavilhão_noun
barra-espaciadora_noun	barra-de-espaço_noun
con_preposition	com_preposition
mejor_adverb	melhor_adverb
juncker_propernoun	juncker_propernoun
restregar_verb	esfregar_verb
sufrir_verb	sofrer_verb
incomparable_adjective	incomparável_adjective
espaciador_noun	espaçador_noun
nav_noun	nav_noun
depósito_noun	reservatório_noun
fabricación_noun	fabricação_noun
butrón_noun	buraco_noun
ingresar_verb	ingressar_verb
bufón_noun	bufão_noun
gallego_adjective	galego_adjective
metrópoli_noun	metrópole_noun
aficionadamente_adverb	torcedoramente_adverb
roscado_adjective	com-rosca_adjective
de-lo-contrario_subordinatingconjunction	do-contrário_subordinatingconjunction
rutinario_adjective	rotineiro_adjective
inquebrantable_adjective	inquebrantável_adjective
cuantía_noun	quantia_noun
equitativamente_adverb	eqüitativamente_adverb
homicidio_noun	homicídio_noun
nuestro_adjective	nosso_adjective
nuestro_possessivepronoun	nosso_possessivepronoun
eléctrico_adjective	elétrico_adjective
hermosamente_adverb	formosamente_adverb
eia_propernoun	aia_propernoun
compresa_noun	absorvente_noun
compaginar_verb	compartilhar_verb
innovación_noun	inovação_noun
presslivre_propernoun	presslivre_propernoun
idear_verb	criar_verb
azar_noun	casualidade_noun
docto_adjective	douto_adjective
soler_verb	costumar_verb
extrañar_verb	estranhar_verb
despiertamente_adverb	despertamente_adverb
espectacularidad_noun	espectaculosidade_noun
mejora_noun	melhora_noun
ipad_propernoun	ipad_propernoun
carrera_noun	carreira_noun
punta_noun	ponta_noun
pnuma_propernoun	pnuma_propernoun
laguna_noun	lacuna_noun
lesionar_verb	lesionar_verb
tranquilidad_noun	tranqüilidade_noun
infraestructura_noun	infra-estrutura_noun
misil_noun	míssil_noun
cónico_adjective	cônico_adjective
himno_noun	hino_noun
a-corto-plazo_adverb	em-curto-prazo_adverb
indio_noun	índio_noun
amplificar_verb	amplificar_verb
perecedero_adjective	perecível_adjective
químicamente_adverb	quimicamente_adverb
pánico_noun	pânico_noun
chillar_verb	gritar_verb
privatbank_propernoun	privatbank_propernoun
torsor_noun	torção_noun
dar-de-alta_verb	cadastrar_verb
toroidal_adjective	toroidal_adjective
internet_noun	a_internet_noun
hacia_preposition	para_preposition
opcional_adjective	opcional_adjective
interrogatorio_noun	interrogatório_noun
compilar_verb	compilar_verb
guerreramente_adverb	guerreiramente_adverb
diagnosticar_verb	diagnosticar_verb
normalidad_noun	normalidade_noun
generador_noun	gerador_noun
comúnmente_adverb	corriqueiramente_adverb
agu_propernoun	agu_propernoun
incosai_propernoun	incosai_propernoun
reemplazo_noun	substituição_noun
dinámico_adjective	dinâmico_adjective
georeferenciado_adjective	geo-referenciado_adjective
suscriptor_noun	subscritor_noun
boadella_propernoun	boadella_propernoun
enflaquecer_verb	enfraquecer_verb
razonar_verb	raciocinar_verb
frecuencia_noun	freqüência_noun
escherichia_noun	escherichia_noun
ejercicio_noun	exercício_noun
juguetear_verb	brincar_verb
calumniar_verb	caluniar_verb
gastronómico_adjective	gastronômico_adjective
deportación_noun	deportação_noun
falperra_propernoun	falperra_propernoun
digitalización_noun	digitalização_noun
desenlazar_verb	desvincular_verb
valer-la-pena_verb	valer-a-pena_verb
manos-arriba_adverb	mãos-ao-alto_adverb
iniciación_noun	iniciação_noun
estampación_noun	serigrafia_noun
dios_noun	deus_noun
crueldad_noun	crueldade_noun
bolsillo_noun	bolso_noun
desafío_noun	desafio_noun
acoger_verb	acolher_verb
sumos_propernoun	sumos_propernoun
crispación_noun	crispação_noun
con-malas-artes_adverb	com-artemanhas_adverb
típicamente_adverb	tipicamente_adverb
indetectablemente_adverb	indetectavelmente_adverb
a-causa-de_preposition	por-causa-de_preposition
petición_noun	petição_noun
paralizar_verb	paralisar_verb
se_pronoun	lhe_pronoun
siniestramente_adverb	sinistramente_adverb
chófer_noun	motorista_noun
fatídicamente_adverb	fatidicamente_adverb
simplificación_noun	simplificação_noun
pimentel_propernoun	pimentel_propernoun
humedad_noun	umidade_noun
silbar_verb	silvar_verb
indumentária_noun	vestimenta_noun
rentabilidad_noun	rentabilidade_noun
metodología_noun	metodologia_noun
estructurante_adjective	estruturante_adjective
explorer_propernoun	explorer_propernoun
destitución_noun	destituição_noun
temible_adjective	temível_adjective
privilegio_noun	mordomia_noun
abrantes_propernoun	abrantes_propernoun
justo-delante-de-mí_adverb	bem-na-minha-frente_adverb
ea_propernoun	aa_propernoun
reportero_noun	repórter_noun
asistir_verb	assistir_verb
minnc_propernoun	minnc_propernoun
subyacente_adjective	subjacente_adjective
marcha_noun	andamento_noun
arial_propernoun	arial_propernoun
seciu_propernoun	seciu_propernoun
ascensional_adjective	ascensional_adjective
descifrar_verb	decifrar_verb
verisign_propernoun	verisign_propernoun
tpa_propernoun	tpa_propernoun
montevideu_propernoun	montevidéu_propernoun
insistir-en_verb	fazer-questão-de_verb
monseñor_noun	monsenhor_noun
baptista_propernoun	baptista_propernoun
provincial_adjective	estadual_adjective
tangencialmente_adverb	tangencialmente_adverb
sortija_noun	aliança_noun
implacablemente_adverb	implacavelmente_adverb
aposta_adverb	adrede_adverb
bibliografía_noun	bibliografia_noun
micrón_noun	mícron_noun
redacción_noun	redacção_noun
civilización_noun	civilização_noun
descentralizar_verb	descentralizar_verb
adoptivo_adjective	adotivo_adjective
inmediatamente_adverb	logo_adverb
a-finales-de_preposition	no-final-de_preposition
ranurado_adjective	chanfrado_adjective
aseguramiento_noun	garantia_noun
acusado_noun	arguido_noun
decimotercer_adjective	décimo-terceiro_adjective
bruselas_propernoun	bruxelas_propernoun
ingenio_noun	talento_noun
aportar_verb	contribuir_verb
noesis_propernoun	noesis_propernoun
vivienda_noun	moradia_noun
arpa_noun	harpa_noun
contraparte_noun	contraparte_noun
al-dedillo_adverb	como-a-palma-da-mão_adverb
filo_noun	fio_noun
colectivamente_adverb	coletivamente_adverb
inversionista_noun	inversor_noun
dinero_noun	dinheiro_noun
roquero_adjective	roqueiro_adjective
estudio_noun	estúdio_noun
cursiva_noun	itálico_noun
archi_adverb	arqui_adverb
dios_propernoun	deus_propernoun
preselección_noun	pré-seleção_noun
celar_verb	zelar_verb
telefónico_adjective	telefônico_adjective
postulado_noun	postulado_noun
ajeno_adjective	alheio_adjective
proyecto_noun	projecto_noun
lousada_propernoun	lousada_propernoun
internet_noun	a-internet_noun
remarcablemente_adverb	remarcavelmente_adverb
difusor_noun	difusor_noun
tenis_noun	tênis_noun
alimentación_noun	alimentação_noun
petrolero_noun	petroleiro_noun
sucesor_noun	sucessor_noun
mesilla-de-noche_noun	criado-mudo_noun
suscribir_verb	subscrever_verb
contribución_noun	contributo_noun
viviente_adjective	vivente_adjective
jerárquico_adjective	hierárquico_adjective
codificación_noun	codificação_noun
brady_propernoun	brady_propernoun
crack_noun	craque_noun
forzudamente_adverb	forçudamente_adverb
almacenar_verb	armazenar_verb
tela_noun	teia_noun
polar_adjective	polar_adjective
timor-oriental_propernoun	timor-leste_propernoun
e-mail_noun	email_noun
además_adverb	além_adverb
subsidiariedad_noun	subsidiariedade_noun
peligroso_adjective	perigoso_adjective
tarjeta_noun	crachá_noun
predilecto_adjective	predileto_adjective
viabilidad_noun	viabilidade_noun
indispensable_adjective	indispensável_adjective
desecho_adjective	desfeito_adjective
procesamiento_noun	processamento_noun
no_adverb	não_adverb
pda_propernoun	pda_propernoun
desarrollador_noun	programador_noun
kanye_propernoun	kanye_propernoun
desconectar_verb	desligar_verb
férrico_adjective	férrico_adjective
trueno_noun	trovão_noun
descendente_adjective	descendente_adjective
tirso_propernoun	tirso_propernoun
contractual_adjective	contratual_adjective
redactar_verb	redigir_verb
furia_noun	fúria_noun
comparablemente_adverb	comparavelmente_adverb
bondia_propernoun	bondia_propernoun
anhelo_noun	anseio_noun
coche_noun	carro_noun
invidente_noun	cego_noun
inicializar_verb	inicializar_verb
helga_propernoun	helga_propernoun
respiración_noun	respiração_noun
benevolencia_noun	benevolência_noun
tarea_noun	tarefa_noun
siguiente_adjective	seguinte_adjective
apresurar_verb	apressar_verb
penalización_noun	penalização_noun
dfid_propernoun	dfid_propernoun
bidimensional_adjective	bidimensional_adjective
deseosamente_adverb	desejosamente_adverb
en-internet_noun	na-internet_noun
acordonar_verb	isolar_verb
pesquero_noun	pesqueiro_noun
grato-agradecimiento_interjection	maior-agradecimento_interjection
combustión_noun	combustão_noun
inspeccionar_verb	inspecionar_verb
colaborativo_adjective	colaborativo_adjective
pancarta_noun	cartaz_noun
la-habana_propernoun	havana_propernoun
partición_noun	partição_noun
ópticamente_adverb	oticamente_adverb
proyección_noun	projecção_noun
isla_noun	ilha_noun
polea_noun	polia_noun
hinchar_verb	inchar_verb
lufthansa_propernoun	lufthansa_propernoun
anilla_noun	anel_noun
subestructura_noun	subestrutura_noun
anticipación_noun	antecipação_noun
pasar_verb	passar_verb
buje_noun	cubo_noun
porcentaje_noun	porcentagem_noun
prestador_noun	prestador_noun
longevidad_noun	longevidade_noun
octavo_adjective	oitavo_adjective
gobernadoramente_adverb	governadoramente_adverb
maximizar_verb	maximizar_verb
descriptivamente_adverb	descritivamente_adverb
eis_propernoun	eis_propernoun
posiblemente_adverb	possivelmente_adverb
en-términos-de_preposition	em-termos-de_preposition
monetario_adjective	monetário_adjective
cualquiera_pronoun	qualquer_pronoun
peculiaridad_noun	particularidade_noun
síndrome_noun	síndrome_noun
primero_adjective	primeiro_adjective
concursar_verb	concorrer_verb
espejo_noun	espelho_noun
submisión_noun	submissão_noun
silbar_verb	sibilar_verb
exhalar_verb	exalar_verb
adopción_noun	adoção_noun
mujer_noun	mulher_noun
tangente_adjective	tangente_adjective
autodiagnóstico_noun	autodiagnóstico_noun
al-por-mayor_adverb	por-atacado_adverb
lluviosamente_adverb	chuvosamente_adverb
comparable_adjective	comparável_adjective
propuesta_noun	proposta_noun
personalmente_adverb	pessoalmente_adverb
trivial_adjective	corriqueiro_adjective
superpuesto_adjective	superposto_adjective
comodín_noun	curinga_noun
diversidad_noun	diversidade_noun
dosificar_verb	dosificar_verb
chofer_noun	motorista_noun
anillo_noun	anel_noun
provecho_noun	proveito_noun
disgustar_verb	desgostar_verb
buey_noun	boi_noun
asignador_noun	mapeador_noun
ciertamente_adverb	certamente_adverb
billharz_propernoun	billharz_propernoun
productividad_noun	produtividade_noun
diputado_noun	deputado_noun
abrasión_noun	excoriação_noun
homenaje_noun	homenagem_noun
figueira_propernoun	figueira_propernoun
residencia_noun	residência_noun
actuación_noun	actuação_noun
miserable_adjective	miserável_adjective
subsanar_verb	reparar_verb
momentáneamente_adverb	momentaneamente_adverb
prefijo_noun	prefixo_noun
comprimido_adjective	comprimido_adjective
lamentablemente_adverb	lamentavelmente_adverb
mercancía_noun	mercadoria_noun
ello_pronoun	isso_pronoun
tirantez_noun	tensão_noun
cernido_noun	coagem_noun
en-lo-que-respecta-a_preposition	relativo-a_preposition
mosaico_noun	mosaico_noun
esquina_noun	canto_noun
tensor_adjective	tensor_adjective
golfo_propernoun	golfo_propernoun
periodo_noun	período_noun
vigilar_verb	policiar_verb
segmento_noun	segmento_noun
mpu_propernoun	mpu_propernoun
rótula_noun	rótula_noun
ejemplar_noun	exemplar_noun
brites_propernoun	brites_propernoun
ancianamente_adverb	idosamente_adverb
reprobar_verb	reprovar_verb
poro_noun	poro_noun
propensión_noun	propensão_noun
demás_determiner	restantes_determiner
influencia_noun	influência_noun
utilidad_noun	utilidade_noun
elección_noun	eleição_noun
vagón_noun	vagão_noun
impresición_noun	imprecisão_noun
delegación_noun	delegação_noun
compasión_noun	compaixão_noun
descargar_verb	descarregar_verb
traición_noun	traição_noun
estancamiento_noun	estancamento_noun
soldadura_noun	solda_noun
oxidante_adjective	oxidante_adjective
visión_noun	visão_noun
perpendicular_adjective	perpendicular_adjective
extranjero_adjective	estrangeiro_adjective
evolucionar_verb	evoluir_verb
rutter_propernoun	rutter_propernoun
argot_noun	jargão_noun
jesualdo_propernoun	jesualdo_propernoun
artillero_noun	artilheiro_noun
sobrecogedor_adjective	assustador_adjective
joseph_propernoun	joseph_propernoun
yemen_propernoun	iêmen_propernoun
desinfección_noun	desinfecção_noun
sugestión_noun	sugestão_noun
kilo_noun	quilo_noun
dpf_propernoun	dpf_propernoun
emprender_verb	empreender_verb
persecución_noun	perseguição_noun
subastar_verb	leiloar_verb
desagregar_verb	desagregar_verb
galicia_propernoun	galícia_propernoun
llenar_verb	preencher_verb
tvmanía_propernoun	tvmanía_propernoun
cultivar_verb	cultivar_verb
desalar_verb	dessalgar_verb
cíclicamente_adverb	ciclicamente_adverb
conceptualización_noun	conceitualização_noun
acogedor_adjective	acolhedor_adjective
dictadura_noun	ditadura_noun
foso_noun	fosso_noun
poesía_noun	poesia_noun
ejecutabilidad_noun	exequibilidade_noun
toscana_propernoun	toscana_propernoun
volver-a-crecer_verb	recrescer_verb
emocionante_noun	emocionante_noun
irak_propernoun	iraque_propernoun
titularidad_noun	titularidade_noun
batería_noun	bateria_noun
profusión_noun	profusão_noun
cautivo_noun	cativo_noun
contracorriente_adjective	contracorrente_adjective
subterráneo_adjective	subterrâneo_adjective
inicio_noun	início_noun
miniatura_noun	miniatura_noun
fe_noun	fé_noun
secuestro_noun	sequestro_noun
precisión_noun	precisão_noun
comicio_noun	eleição_noun
visible_adjective	visível_adjective
mediar_verb	mediar_verb
ligeramente-a-la-baja_adverb	em-ligeira-descida_adverb
recesión_noun	recessão_noun
olvido_noun	esquecimento_noun
reembolsar_verb	reembolsar_verb
proveedorll_noun	provedor_noun
partidário_propernoun	partidário_propernoun
unidireccional_adjective	unidireccional_adjective
huevo_noun	ovo_noun
directivo_noun	diretor_noun
isabel_propernoun	isabel_propernoun
bp_propernoun	bp_propernoun
interoperabilidad_noun	interoperabilidade_noun
aterrizar_verb	aterrizar_verb
vectorial_adjective	vetorial_adjective
ejecutivamente_adverb	executivamente_adverb
ulises_propernoun	ulisses_propernoun
repaso_noun	revisão_noun
guitarrista_noun	violonista_noun
irina_propernoun	irina_propernoun
mecánicamente_adverb	mecanicamente_adverb
panda_propernoun	panda_propernoun
salubridad_noun	salubridade_noun
tipo-de-interés_noun	taxa-de-juro_noun
contribución_noun	contribuição_noun
suizo_noun	suíço_noun
hipoacusia_noun	hipoacusia_noun
carina_propernoun	carina_propernoun
éamon_propernoun	éamon_propernoun
contraer_verb	contrair_verb
recopilar_verb	recopilar_verb
constitución_noun	constituição_noun
colmo_noun	cúmulo_noun
bien_adverb	bem_adverb
